url,title,company,origin,tech
https://www.finn.no/job/fulltime/ad.html?finnkode=333521669,Er du en fagsterk designer som brenner for designsystemer?,Entur,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333521657,Capgemini i Trondheim fortsetter veksten!,Capgemini Norge AS,finn.no,"AWS, React, DevOps, CI/CD, Java, Kotlin, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333521663,"Analytics, AI og grønn mobilitet på en moderne dataplattform; noe for deg?",Entur,finn.no,"SQL, dbt, Tableau, Android, BigQuery, Looker, Linux, Windows, iOS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333521553,Er du en senior frontendutvikler som vil jobbe med de beste kollektivløsningene?,Entur,finn.no,"React, Google Cloud"
https://www.finn.no/job/fulltime/ad.html?finnkode=333521560,Vil du bli backend-utvikler for Enturs digitalavdeling i Bergen?,Entur,finn.no,"Scala, Kotlin, Java, API"
https://www.finn.no/job/fulltime/ad.html?finnkode=333521065,Vi søker fremoverlent GIS-utvikler,Hamar kommune NY,finn.no,"SQL, API, JavaScript, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333519420,REMA 1000 Norge AS søker Data Platform Engineer,REMA 1000 Norge AS,finn.no,"CI/CD, Azure, DevOps, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333515195,Jobb i Nordlysbyen Alta? K2 Multipack søker Systemutvikler,K2 MULTIPACK AS,finn.no,SQL
https://www.finn.no/job/fulltime/ad.html?finnkode=333522329,Customer Success/ BIM Coordinator,Novorender AS,finn.no,API
https://www.finn.no/job/fulltime/ad.html?finnkode=333521403,Join us in bridging tech and business requirements!,Insurance Technology Solutions AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333361285,Bli med å utvikle oss videre innen ServiceNow!,NetNordic Norway,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333520015,Bli med oss i Emma Systems på vår ekspansive reise!,EMMA SYSTEMS AS,finn.no,"Azure, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333205824,Vil du bidra i utviklingen av fremtidens Folkeregister – vil du være med å forbedre Norge?,Skatteetaten,finn.no,"API, CI/CD, Docker, Jenkins, Java, JavaScript, Kubernetes"
https://www.finn.no/job/fulltime/ad.html?finnkode=333501272,Er du vår nye systemforvalter av Servicenow?,Forsvarsbygg,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333496326,Join our Global IT team at DeepOcean as a Group Cyber Security Specialist!,DeepOcean,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333476266,We are looking for Senior AI Researcher – Trustworthy AI,DNV,finn.no,"Machine Learning, Python, Deep Learning"
https://www.finn.no/job/fulltime/ad.html?finnkode=333477963,Bouvet Grenland søker erfarne systemutviklere,Bouvet Norge AS,finn.no,DevOps
https://www.finn.no/job/fulltime/ad.html?finnkode=333471596,Are you Handelsbanken's digital unit's new Sr. Test Automation Engineer?,Handelsbanken Norge,finn.no,"DevOps, Azure, API"
https://www.finn.no/job/fulltime/ad.html?finnkode=333473537,Vil du bli vår nye rådgiver for informasjonssikkerhet?,Norges Handelshøyskole,finn.no,
https://www.finn.no/job/management/ad.html?finnkode=333467252,"Vil du bli leder av produkt-teamet ""Sales"" i Varners IT-avdeling?",Varner,finn.no,
https://www.finn.no/job/management/ad.html?finnkode=333394208,Unike samspill mellom mennesker og teknologi,Webstep ASA,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333467197,Er du en PL/SQL-ekspert med 8 år + erfaring? (Remote jobb),Technogarden AS,finn.no,SQL
https://www.finn.no/job/management/ad.html?finnkode=333466978,Avdelingsleder for IT-konsulenter,Kantega AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333460716,Vi søker erfaren BC/AL utvikler,STACC AS,finn.no,"Docker, Azure, DevOps, Git"
https://www.finn.no/job/fulltime/ad.html?finnkode=333464300,Har du IT-kompetanse og ønsker nye utfordringer?,Azets People AS avd Fredrikstad,finn.no,"REST, API, Java, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333455703,Do you want to work with modern technology in a strong professional environment?,Storebrand,finn.no,"Python, SQL, Docker, Machine Learning, Azure, dbt, CI/CD"
https://www.finn.no/job/fulltime/ad.html?finnkode=333458980,Vil du jobbe med kritiske systemer for lufthavndrift?,Avinor AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333457176,Cyber Security Management Consultant,mnemonic,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333457971,Vi søker testleder til vår seksjon for IT-utvikling,Stortinget,finn.no,"SQL, Azure, DevOps"
https://www.finn.no/job/fulltime/ad.html?finnkode=333460858,Ønsker du å lede et høykompetent utviklingsmiljø og bygge viktig skykapabilitet?,Etterretningstjenesten,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333457704,An exciting role as a Cloud Platform Engineer in DNB!,DNB Bank ASA,finn.no,"DevOps, AWS, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333457387,Er du god på arkitektur og teknisk governance av skytjenester?,Avinor AS,finn.no,"Azure, DevOps, CI/CD"
https://www.finn.no/job/fulltime/ad.html?finnkode=333457288,PwC Trondheim søker IT Prosjektleder,PwC,finn.no,Agile
https://www.finn.no/job/fulltime/ad.html?finnkode=333457504,Vil du skrive kode med mening? Vi søker erfaren Java-utvikler,Norsk helsenett,finn.no,"Jenkins, Java, Linux, React"
https://www.finn.no/job/fulltime/ad.html?finnkode=285083867,Vil du være en del av Norges mest spennende teknologiske lekegrind?,Nxtech AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333452950,Are you Handelsbanken's Digital unit's new Sr. Frontend Engineer?,Handelsbanken Norge,finn.no,"DevOps, React, REST, Android, iOS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333455714,Vil du bruke sommeren til å utforske og forme fremtidens Skatteetat?,Skatteetaten,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333451894,Vi søker elektronikkutviklere som vil gjøre verden tryggere,Kongsberg Defence & Aerospace - Missile Systems,finn.no,
https://www.finn.no/job/parttime/ad.html?finnkode=333451652,Studenter søkes til spennende IT-sikkerhetsprosjekt i Oslo!,Atea,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333451219,Vi ser etter vår neste Tech Lead - Containers,Advania Norge AS,finn.no,"Kubernetes, Azure, Go, Git"
https://www.finn.no/job/fulltime/ad.html?finnkode=333451281,Vi søker FPGA utviklere som vil gjøre verden tryggere,Kongsberg Defence & Aerospace - Missile Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333451228,Utvikler - meteorologiske produkter,Meteorologisk institutt,finn.no,"Go, Python, Linux, Kubernetes"
https://www.finn.no/job/fulltime/ad.html?finnkode=333450338,Er du opptatt av kvalitet og sikkerhet når du utvikler? Kom å ta en kaffe med oss!,XLENT,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333453521,Liker du store datamengder og vil bidra til å utnytte de på nye spennende måter?,Etterretningstjenesten,finn.no,Hadoop
https://www.finn.no/job/fulltime/ad.html?finnkode=333449887,ERP-spesialist,Å Energi AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333343675,Clean Control Systems søker automasjonsingeniør/automatiker,Clean Control Systems AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333449624,ERP-arkitekt,Å Energi AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333449344,ERP-arkitekt,Å Energi AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333449123,ERP-spesialist,Å Energi AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333452164,Head of Legal & Compliance,Huddlestock Investor Services AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333447953,Dataingeniør / -utvikler,KLP Kapitalforvaltning,finn.no,"dbt, SQL, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333445901,Er du nysgjerrig på komplekse applikasjoner i logistikkbransjen? Posten Bring søker flere utviklere,Posten Bring AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333447668,PwC Trondheim søker IT- og virksomhetsarkitekter,PwC AS,finn.no,AWS
https://www.finn.no/job/fulltime/ad.html?finnkode=333447646,Vil du bli en del av et av Nordens største data- og innsiktsmiljøer?,Capgemini Norge AS,finn.no,"Data Science, Artificial Intelligence, Azure, AWS, PowerBI, Tableau"
https://www.finn.no/job/fulltime/ad.html?finnkode=325515244,Do you want to contribute to increased safety?,Jotron AS,finn.no,"Linux, Windows, Git, HTML, JavaScript, Angular"
https://www.finn.no/job/fulltime/ad.html?finnkode=310763572,Sommerjobb som systemutvikler?,Omega 365 Solutions AS,finn.no,"Azure, CSS, JavaScript, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333446236,Security Engineer,Kongsberg Digital,finn.no,"DevOps, Python, Azure, AWS, Kubernetes, Docker"
https://www.finn.no/job/fulltime/ad.html?finnkode=333441150,Vil du bli vår nye informasjonsarkitekt og bidra til å få mer verdi ut av dataene våre?,Posten Bring AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333445244,Vi søker ny Systems Engineer i Tactical Networks!,Kongsberg Defence & Aerospace - Land Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333444603,IT-Sikkerhetsrådgiver,SINTEF,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333446603,Ønsker du å kode med mening? Søk sommerjobb hos oss i Norsk helsenett!,Norsk helsenett,finn.no,"Kotlin, Scrum"
https://www.finn.no/job/fulltime/ad.html?finnkode=333441457,Vil du bli en del av et modent sikkerhetsteam som hver dag løser spennende teknologiske utfordringer?,Storebrand,finn.no,"DevOps, CI/CD"
https://www.finn.no/job/fulltime/ad.html?finnkode=333442064,Are you Handelsbanken's digital unit's new Sr. Backend Engineer?,Handelsbanken Norge,finn.no,"Kotlin, REST, CI/CD, Azure, Jenkins, Spark, DevOps, Java"
https://www.finn.no/job/fulltime/ad.html?finnkode=297007450,Vil du bli en del av et modent sikkerhetsteam som hver dag løser spennende teknologiske utfordringer?,Storebrand,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333441300,Vil du være med på å videreutvikle de tekniske sikkerhetssystemene i Riksrevisjonen?,Riksrevisjonen,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333440628,Senior Fullstack Engineer,Schibsted,finn.no,"Jenkins, TypeScript, HTML, CSS, React, AWS, Google Cloud, API, JavaScript, CI/CD"
https://www.finn.no/job/fulltime/ad.html?finnkode=333440318,Salesforce Superheroes,Telenor Norge AS,finn.no,"JavaScript, Java, HTML, CSS, Docker, Kubernetes, Windows"
https://www.finn.no/job/fulltime/ad.html?finnkode=333439844,Rå på M365 og trives i skjæringspunktet mellom strategi og teknologi?,Fremtind,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333439570,Spennende mulighet innen IKT-brukerstøtte,Riksrevisjonen,finn.no,
https://www.finn.no/job/management/ad.html?finnkode=333438940,Er du klar for å lede og inspirere høyt kompetente teknologer?,Avinor AS,finn.no,"Azure, API"
https://www.finn.no/job/fulltime/ad.html?finnkode=333438761,Bli en del av Norges beste Identity-miljø!,Sopra Steria,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333438179,We are looking for talented and passionate developers who can create amazing web applications,Gard,finn.no,"Azure, HTML, CSS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333437749,We are looking a Solution Architect who can help us develop and deliver our goals,Gard,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333441145,Reflekt søker utviklere!,Reflekt IT bemanning AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333437052,Ønsker du å lede Human Factors-arbeidet i våre Air Traffic Management- prosjekter?,Avinor AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333435946,Har du lyst på en spennende sommerjobb i Kystverket?,Kystverket,finn.no,"Java, React, Angular, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333435631,Will you to take the challenge of developing advanced technical solutions for the future of autonomous ships?,Kongsberg Maritime - Automation & Control,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333435531,Er du løsningsarkitekten bak fremtidens kollektivtrafikk?,Sporveien AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333434655,Are you interested in IT and want to take part in an exciting digital journey?,Vard Group AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333432170,Do you want to be part of a team that solves exciting technological challenges every day?,Storebrand,finn.no,"SQL, Azure, dbt, CI/CD, PowerBI, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333435565,Løsningsarkitekt i produktteam,Statens pensjonskasse,finn.no,"Java, Kotlin, HTML, JavaScript, React, Linux, Windows"
https://www.finn.no/job/fulltime/ad.html?finnkode=333432068,DNB is hiring Business-Oriented Data Engineers to Drive Innovation in Wealth Management,DNB Bank ASA,finn.no,"Python, SQL, AWS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333431478,Backendutvikler Å Insite,Å Energi AS,finn.no,"API, Azure, Kubernetes"
https://www.finn.no/job/fulltime/ad.html?finnkode=333431082,Seniorutvikler,Å Energi AS,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=321712906,Utvikler til Cappelen Damms moderne Dataplattform,Cappelen Damm AS,finn.no,"API, SQL, GraphQL, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333434103,FHI søker utvikler,Folkehelseinstituttet FHI,finn.no,"Azure, REST, React, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333430438,Data Engineer,Å Energi AS,finn.no,"Azure, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333430120,Power Platform Arkitekt,Å Energi AS,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333429608,Test Manager,Kongsberg Maritime - Automation & Control,finn.no,"Azure, DevOps"
https://www.finn.no/job/fulltime/ad.html?finnkode=333429301,Utvikler med brennende interesse for kunstig intelligens,Å Energi AS,finn.no,"TensorFlow, PyTorch, Keras, Scikit-learn, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333429294,Utvikler med brennende interesse for kunstig intelligens,Å Energi AS,finn.no,"TensorFlow, PyTorch, Keras, Scikit-learn, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333432554,Vi søker en allsidig utvikler på jakt etter en meningsfull jobb,Oslo universitetssykehus HF,finn.no,"TypeScript, React, Angular, Scrum, HTML, CSS, JavaScript"
https://www.finn.no/job/fulltime/ad.html?finnkode=333428928,Backend utvikler beslutningsstøtte og handel,Å Energi AS,finn.no,"Angular, Azure, SQL, REST, DevOps, Git"
https://www.finn.no/job/fulltime/ad.html?finnkode=333428805,Cyber Security Manager,Vard Electro AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=223843593,Utvikler søkes,Datakvalitet AS,finn.no,"HTML, CSS, React, Azure, Windows"
https://www.finn.no/job/fulltime/ad.html?finnkode=333428393,BI Utvikler,Å Energi AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333428139,Vil du jobbe med prosjektledelse og utvikling av digitale tjenester?,Forsvarsbygg,finn.no,Agile
https://www.finn.no/job/fulltime/ad.html?finnkode=333431768,Sikkerhetsanalytiker CERT,Sykehuspartner HF,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333427999,Backend utvikler Å Insite,Å Energi AS,finn.no,"API, Azure, Kubernetes"
https://www.finn.no/job/fulltime/ad.html?finnkode=333427878,Software Architect - Navigation,Kongsberg Maritime - Automation & Control,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=320454098,Security Consultant - Operational Technology (OT),mnemonic,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333427423,Data Scientist,Å Energi AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333427303,Do you want to make products that help people think better?,reMarkable,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333426916,Seniorutvikler,Å Energi AS,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333426574,Data Engineer,Å Energi AS,finn.no,"Azure, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333426463,Software Engineer - Navigation,Kongsberg Maritime - Automation & Control,finn.no,C#
https://www.finn.no/job/fulltime/ad.html?finnkode=333425806,Overvåkere til Politiets IT-enhet,Politiets IT-enhet,finn.no,"Windows, Linux, Python, Go"
https://www.finn.no/job/fulltime/ad.html?finnkode=333424627,BI Utvikler,Å Energi AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333428082,FHI søker TechLeads som kan sikre liv og helse gjennom digitale helseløsninger,Folkehelseinstituttet FHI,finn.no,"SQL, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333422361,Er du vår nye utvikler med interesse for sikkerhet?,Thales Norway,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333426394,Løsningsarkitekt,Folkehelseinstituttet FHI,finn.no,"SQL, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333425889,Data analyst - PowerBI Spesialist,SpareBank 1 Regnskapshuset Nord-Norge AS,finn.no,"PowerBI, Python"
https://www.finn.no/job/fulltime/ad.html?finnkode=333192664,Vil du jobbe som senior utvikler i et stort IT-miljø med kompetente og hyggelige kollegaer?,Skatteetaten,finn.no,"Jenkins, DevOps, PostgreSQL, Java, JavaScript, Git"
https://www.finn.no/job/fulltime/ad.html?finnkode=333398167,Er du lidenskapelig opptatt av IT? Bli vår nye Senior IT-konsulent!,Embriq,finn.no,"Agile, iOS, Android"
https://www.finn.no/job/fulltime/ad.html?finnkode=333387716,Utdanning.no - en av landets viktigste nettsider trenger systemutvikler!,Direktoratet for høyere utdanning og kompetanse,finn.no,"API, Python, Kubernetes, MySQL, Rust, Linux, React, REST"
https://www.finn.no/job/fulltime/ad.html?finnkode=333354436,Vil du bidra til å videreutvikle og drive en fremtidsrettet AV-infrastruktur?,Høgskolen i Østfold,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333371156,Are you passionate about monitoring solutions that redefine reliability in global IT/OT operations?,Q-Free ASA,finn.no,"Linux, Windows"
https://www.finn.no/job/fulltime/ad.html?finnkode=333367598,Space Norway søker programvareutvikler til satellittoperasjon,Space Norway AS,finn.no,"HTML, Kubernetes, React, REST, Java, Docker, CI/CD"
https://www.finn.no/job/fulltime/ad.html?finnkode=333370928,Vi søker personalledere for utviklere med et samfunnsoppdrag,NAV,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333342072,KSAT er på utkikk etter IT ingeniører til IT Operations DataCenter,Kongsberg Satellite Services AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333365429,Brenner du for teknologi?,Sopra Steira,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333365338,Vi søker deg som ønsker å jobbe med DevSecOps,Kartverket,finn.no,"Windows, React, Kotlin, SQL, Python, Linux, Google Cloud, Java, Pandas"
https://www.finn.no/job/fulltime/ad.html?finnkode=333364452,Vil du bli en del av teamet i Goodtech?,GOODTECH AS,finn.no,"MySQL, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333365329,Er du Orkla IT sin nye ekspert innen MS Dynamics 365 Customer Engagement?,Orkla IT,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333365493,Er du en erfaren utvikler?,MDE Shift,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333359176,Backend-utvikler med sansen for komplekse problemstillinger - er dette deg?,TRIPLETEX AS,finn.no,Java
https://www.finn.no/job/fulltime/ad.html?finnkode=310853740,Are you a developer with a broad variety of experiences with integrations?,MazeMap,finn.no,"React, Python, Java, Kubernetes, Jenkins"
https://www.finn.no/job/fulltime/ad.html?finnkode=333361450,EMP Secure søker Network Consultant,EMP Secure AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333356474,Har du brennende interesse for teknologi? Være med å videreutvikle nasjonal e-infrastruktur for forskningsaktiviteter?,Sigma2,finn.no,DevOps
https://www.finn.no/job/fulltime/ad.html?finnkode=333354331,Seksjonsleder Data Collection Plattform,Telenor Norge AS,finn.no,DevOps
https://www.finn.no/job/fulltime/ad.html?finnkode=333355643,Vil du lede informasjonssikkerhetsstrategien i et voksende SAAS-selskap?,House of Control,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333343775,Publicis søker Front end developer med hjerte for teknologi og hode for kode,Publicis Norge,finn.no,"HTML, CSS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333352599,"Ønsker du å jobbe i krysningspunktet mellom design, teknologi og innovajon?",Arkivverket,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333344926,Senior utvikler søkes til Business Intelligence og Advanced analytics teamet!,Posten Bring AS,finn.no,"Azure, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333350399,Bli en del av Norges råeste Microsoft Cloud-miljø!,Sopra Steria,finn.no,"Microservices, Kubernetes, DevOps, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333231863,Jotun is seeking a Finance Controller!,JOTUN,finn.no,PowerBI
https://www.finn.no/job/fulltime/ad.html?finnkode=333344956,Systemutviklar,Leirvik AS,finn.no,"Azure, SQL"
https://www.finn.no/job/fulltime/ad.html?finnkode=333344712,Bidra til å sikre fremtidens mattrygghet: rådgiver/seniorrådgiver for cybersikkerhet søkes!,Mattilsynet,finn.no,Windows
https://www.finn.no/job/fulltime/ad.html?finnkode=333344151,SAP Application Consultant,Borregaard,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333343029,Vi søker software utvikler som skal bygge neste generasjons løsninger til å støtte energisektoren og det grønne skiftet,Billington Process Technology AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333344153,SAP Application Consultant,Borregaard,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333342480,Ønskjer du å jobbe med risikovurderingar og tryggingskultur?,Miljødirektoratet,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333340279,Join DNB in shaping the future of banking apps as an Android Developer!,DNB Bank ASA,finn.no,"Android, Kotlin"
https://www.finn.no/job/parttime/ad.html?finnkode=333337086,Vi søker deg som kan Magento!,Bandagistkjeden AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333339346,Vil du bidra til økt robusthet i en virksomhet med et viktig samfunnsoppdrag?,Miljødirektoratet,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333333128,Frontendutvikler,ARKITEKTBEDRIFTENE I NORGE,finn.no,"CSS, JavaScript, React, Azure, Git, HTML"
https://www.finn.no/job/fulltime/ad.html?finnkode=333337540,Instrument Flight Procedure Designer,Avinor AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333339428,Vil du jobbe med IT i en internasjonal bedrift i stor vekst?,Kongsberg Satellite Services AS,finn.no,"Azure, AWS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333334963,Er du i startgropen av din karriere innen Cybersikkerhet?,Amedia Produkt og teknologi AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333330740,Telenor søker en Application Operation Expert,Telenor Shared Services AS,finn.no,"Azure, SQL, AWS"
https://www.finn.no/job/management/ad.html?finnkode=333255452,Drømmer du om å starte eget selskap?,Redpill Linpro,finn.no,CI/CD
https://www.finn.no/job/fulltime/ad.html?finnkode=333332421,Ønsker du deg en rolle i en organisasjon som verdsetter personlig og profesjonell vekst?,Econa,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333328342,Senior .NET-utvikler,StormGeo,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333327897,Flytt tilbake til det blide Sørlandet og bygg din karriere med Sopra Steria!,Sopra Steria,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333327587,Senior Frontend-utvikler – Bergen,StormGeo,finn.no,"Angular, TypeScript, API"
https://www.finn.no/job/fulltime/ad.html?finnkode=333327156,Er du en relasjonsbygger som får energi av å være med å løse viktige samfunnsoppdrag?,Digitaliseringsdirektoratet,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333161101,IKT ansvarlig,Glitrevannverket IKS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333324124,Kvalitetsingeniør med fokus på forbedringer,Kongsberg Defence & Aerospace - Integrated Defence Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333320495,Vil du være med å lede noen av Norges mest komplekse løsninger?,NETCOMPANY,finn.no,"Java, Angular, Docker, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333255262,Python Senior utvikler,Bergen kommune,finn.no,"Python, JavaScript"
https://www.finn.no/job/fulltime/ad.html?finnkode=333299640,Vil du være ansvarlig for styring og forvaltning av data i Forsvarsbygg?,Forsvarsbygg,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333294991,Data Engineer / Data Scientist,24SevenOffice AS,finn.no,"SQL, AWS"
https://www.finn.no/job/fulltime/ad.html?finnkode=333293635,Vi styrker vårt softwaremiljø innen kommunikasjon og nettverk!,Kongsberg Defence & Aerospace - Land Systems - Asker,finn.no,C++
https://www.finn.no/job/fulltime/ad.html?finnkode=333292384,Bli med å sikre løsningene verden trenger,Kongsberg Defence & Aerospace - Integrated Defence Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333290795,Vil du jobbe med arkitektur for missiler i supersonisk hastighet?,Kongsberg Defence & Aerospace - Missile Systems,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333280368,Informasjonsarkitekt for kulturmiljødata,Riksantikvaren,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333273755,Erfaren testutvikler / utvikler søkes til etablert utviklingsmiljø,Norsk Tipping,finn.no,"React, Java, Kotlin, Microservices, REST, Kubernetes, AWS, DevOps"
https://www.finn.no/job/fulltime/ad.html?finnkode=333269831,Vil du ha lærlingplass i et IT-selskap som satser på deg også etter lærlingtiden? (Oppstart august 2024),Intility AS,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333267012,Har du erfaring som testutvikler eller fullstack-utvikler og er interessert i test og kvalitet? Bli med i teamet vårt!,Deloitte AS,finn.no,"DevOps, Java, JavaScript, Python, CI/CD, Git"
https://www.finn.no/job/fulltime/ad.html?finnkode=333264488,Vi søker etter Produkteier,Volue,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333264238,Gløder du for sikkerhet og personvern?,Digitaliseringsdirektoratet,finn.no,DevOps
https://www.finn.no/job/fulltime/ad.html?finnkode=333266875,Stokke seeks Business Solutions Architect,Stokke AS,finn.no,Azure
https://www.finn.no/job/fulltime/ad.html?finnkode=333264123,Systemutvikler og vil være med på vår reise i Trondheim?,Sopra Steria - Trondheim,finn.no,"Java, Azure, Google Cloud"
https://www.finn.no/job/fulltime/ad.html?finnkode=333260032,Vil du utvikle morgendagens løsninger i Lånekassen?,Lånekassen,finn.no,"DevOps, JavaScript, TypeScript, HTML, CSS, React, SQL, Azure"
https://www.finn.no/job/fulltime/ad.html?finnkode=333258324,Vil du bli med å bygge Konstel?,Konstel,finn.no,"Angular, React"
https://www.finn.no/job/fulltime/ad.html?finnkode=333258161,FHI søker senior utvikler/tech lead,Folkehelseinstituttet FHI,finn.no,"Angular, React, SQL, REST"
https://www.finn.no/job/fulltime/ad.html?finnkode=333254531,Vil du være en nøkkelressurs for Høgskolen i Østfold sitt digitaliseringsarbeid?,Høgskolen i Østfold,finn.no,
https://www.finn.no/job/fulltime/ad.html?finnkode=333254347,Senior Cloud Engineer,Statkraft AS,finn.no,
